Participant_ID,Age,Gender,Brewing_Method,Time_of_Day,Sleep_Hours,Sleep_Quality_Score,Stress_Level,Physical_Activity_Level,Caffeine_mg,Stroop_Reaction_Time_ms,PVT_Reaction_Time_ms,N_Back_Accuracy,Focus_Level
P2299,25,Female,Drip,Afternoon,7.105901174829861,3.893175086103362,7.09473437061755,8.379654158372015,161.50985711055202,705.454342675529,264.105438451208,0.8973019280328401,0.8230021038003201
P2300,57,Male,Espresso,Evening,3.5,5.966883149526909,3.585995800638049,1.9945259954972432,81.98610299409091,694.4020151527055,303.0209703175442,0.4702576232510377,0.7138283835176341
P2301,41,Male,Drip,Afternoon,6.765296363640589,6.448076991986606,7.877207293622719,8.137082234402115,158.88782086955854,620.0752302984257,259.3974471045015,0.7410150725252233,0.7804954796064061
P2302,37,Male,Cold Brew,Morning,6.321177680376585,5.712612587709381,6.111469855455503,9.701281781433245,306.48467138754086,628.9577797917163,237.91917740331445,0.98,1.0
P2303,32,Female,French Press,Morning,7.29426660862453,7.6675755907305705,5.864037497319123,1.4550049602923432,80.16991759864173,649.7697546765852,258.93977180729985,0.6787186280399212,0.6462281290869217
P2304,47,Female,Drip,Evening,4.616516847478964,4.834640254503783,7.062930156859199,10.0,160.8960165710627,751.5759463268661,288.93125168637334,0.6560532634048553,0.7300176439135984
P2305,37,Female,Drip,Afternoon,8.53361442945971,8.988279961192179,6.61206701246165,4.691938633951349,130.5649955420102,653.7566130471063,264.5005090050212,0.8266548878954578,0.4932304208820072
P2306,55,Male,Espresso,Morning,4.669714210593018,7.338776883247787,5.672872813844492,9.07870141826646,66.51251353412253,645.1957232667131,314.1351637330387,0.5251097162897591,0.7160444107639078
P2307,19,Male,French Press,Morning,6.718982406270196,6.224449569470171,3.225767388453294,3.676705536079737,201.76592330141645,601.734892871967,242.69321436122902,0.8354578298922403,0.9731434312259619
P2308,23,Male,French Press,Morning,5.869331740028192,5.705183570383492,6.506448666478709,7.401670988109277,214.86308128039423,636.647552750887,307.8249938788512,0.8261614981403657,0.9063149169921695
P2309,59,Male,Espresso,Afternoon,7.792920930375235,8.683509927982639,2.927424992063236,1.4851803036819664,97.31332017587737,581.2320366588083,268.1754535751733,0.6333184561681146,0.6371788592489093
P2310,35,Female,Espresso,Evening,6.290200490609299,6.421305552129185,4.500038142210386,6.9464990571998655,76.14570641309777,634.8598545716725,233.2539114203708,0.669182982741197,0.6402871003213557
P2311,53,Female,Espresso,Afternoon,6.679126128084099,7.907010272332204,6.05026379338861,7.0955465130307225,77.36008849938614,790.3385831236396,261.37181461648436,0.6144328642280646,0.7795483615857114
P2312,31,Female,Pour Over,Morning,9.5,4.761883055795989,2.9133679326388338,8.552879971767911,163.99853695715206,704.5178965920747,215.10293220508115,0.7600521189052176,0.9014998080691656
P2313,43,Male,Cold Brew,Morning,6.449980996609671,6.533349765890996,8.1320502374368,3.9764871126144414,221.07816525357933,768.8139118344367,259.90742390877,0.7107288033818944,0.8984045617616183
P2314,51,Male,Drip,Evening,6.102897680476116,5.918112087101161,4.444995886947815,4.2670791059510105,110.21011147742283,710.8603428911644,277.73668661879134,0.625919126536693,0.5618254418280259
P2315,47,Male,French Press,Morning,6.883897109428196,7.691538229700691,5.313388699504522,5.5026035225545025,130.83739353071533,634.4121203467449,315.74463097151283,0.6792637408738061,0.8303252284795062
P2316,24,Male,Espresso,Morning,7.321714992335351,6.794996835721713,5.052562439866026,6.4771843446208575,85.87583538249358,695.9700957907758,319.73956349855484,0.6487355058308225,0.20984924819112116
P2317,47,Female,Espresso,Evening,6.999619372347603,6.280019908526128,3.7783151403114665,4.806922068064296,83.54201810146151,707.0306800854988,235.77841513406057,0.6537379430304104,0.7056090417797029
P2318,35,Male,Drip,Afternoon,7.360937941989899,5.1364969373494125,7.288498251316628,2.9022382324888234,177.3737066837719,660.5539972711729,226.0095810709141,0.712484234284502,0.9837468744505498
P2319,39,Male,French Press,Morning,8.977701184975464,7.5028005841983605,7.53163143844082,4.669275786069052,182.9450007705016,708.0713578153926,236.5061827483497,0.6601770397130301,0.7239290905973079
P2320,34,Male,French Press,Morning,7.557277398939754,6.913122304152278,4.421696728801089,5.964766381657224,204.733505434074,622.9358596342107,236.63986346659928,0.776573006256057,0.8946012973976687
P2321,48,Male,Espresso,Afternoon,7.715085542178162,5.6603721354398555,3.8764810694178493,2.2868233986397986,58.89255616629458,579.0945091852464,280.46901261145945,0.5657478337823125,0.610419303462047
P2322,34,Male,Espresso,Morning,5.0141467194677505,3.335111740494412,5.94120993504999,6.0098358893146635,62.35744917051307,787.0161435843527,303.3872744868435,0.514683509801971,0.5113665871917646
P2323,48,Male,Cold Brew,Afternoon,7.204458806144306,10.0,5.216131730375183,7.273943219004747,153.39982552794027,544.3827918541475,279.2736120752171,0.7636714432319621,0.8942606847619472
P2324,30,Male,Drip,Morning,6.675344887420039,7.2929081562255,5.45465286897553,1.0,148.30922699871977,583.2152049520462,279.975875504677,0.6794334683600646,0.680145150852923
P2325,44,Male,Drip,Morning,6.41578370582095,6.0761958158602205,7.256111274618003,6.313655005080301,185.08346430809982,613.3116278531902,306.580523463894,0.8386686113942405,0.8166124351984747
P2326,37,Female,Espresso,Evening,5.694048074512452,7.449766897074038,3.8604226418270358,1.0,62.892940533069705,636.4794129128513,275.0621791192576,0.5915504305267709,0.7202647752319863
P2327,34,Male,Cold Brew,Morning,5.745336970805394,4.840123586289184,4.089878546233765,8.182738393195637,119.71539577449234,668.4464898236947,282.86020204328486,0.7408323074923897,0.6036806305710355
P2328,46,Female,French Press,Morning,3.6412501325014675,10.0,7.024393066770399,3.361701835303253,157.89468205029488,532.2912402164642,281.4540201290822,0.7555735796586072,0.8459204139121403
P2329,56,Female,Drip,Morning,6.864369460276016,8.874178786027466,8.158792044919362,4.16327723137004,169.4225936078937,707.6067017532991,298.87084480639436,0.7589581610038716,0.3635272775338425
P2330,52,Female,Drip,Morning,4.414083781985264,6.499397838155721,5.727107061674488,7.9040150101471305,149.57423729854696,713.0624566571564,333.35778066328237,0.7137959041962795,0.7904610850653123
P2331,25,Male,Espresso,Morning,6.740183630479348,4.755004923450661,3.234919592707652,3.8305591748223673,69.72267266201038,647.7244950533463,290.19641264048437,0.5332175321202656,0.6849882296792353
P2332,60,Female,Espresso,Afternoon,8.735812889142547,6.205468444664968,8.493782263695373,6.875543724369491,90.49526284155202,890.2612689134174,247.94991386696643,0.6233262889008531,0.6447952058554902
P2333,55,Male,Pour Over,Morning,8.537732199701,3.572298965196542,4.7550370997391465,4.0568090759793325,157.18639638486036,728.975645212576,268.45452537249946,0.7472338094662501,0.8122917717095061
P2334,32,Female,French Press,Afternoon,7.1212602642790825,6.578071127176808,3.3477812934284454,7.043689086078561,184.68583544267227,499.9899823262537,243.14165750653922,0.9042727493035755,0.849666721538586
P2335,18,Female,Espresso,Morning,4.882636957077794,6.146898859086299,6.653287479497626,5.0467617920590335,63.71768140739022,695.6783935681278,323.2597549139367,0.5174622754380085,0.5384559449239825
P2336,50,Male,Espresso,Morning,7.312939686227259,8.201228156723227,4.425282432251416,5.9998066138693265,106.87736535226338,562.818221220019,314.76005501398396,0.5760675621166801,0.6311777693662891
P2337,20,Male,Drip,Evening,6.628466972163819,4.744892921463182,7.373784518727162,3.266874628692753,133.8054422275041,747.685344095022,298.7994454093767,0.6781749301412375,0.6319403051567213
P2338,56,Female,French Press,Evening,5.624791821525182,4.332101903981489,2.3450699947040863,4.001679605687137,113.52607542056361,730.3951303074977,223.9824911644119,0.6769078612002635,0.8037584090743817
P2339,55,Male,Drip,Evening,7.449630253084429,5.55363022238085,3.2936756732661547,6.766258333795113,129.1237555765455,657.6518614417635,203.79319017721969,0.7136950680286387,0.7542033624591261
P2340,32,Male,Drip,Morning,6.61929126355793,5.409828457959279,1.932434862432809,6.959789565262502,106.49400164700705,661.1273635054354,253.82323253519152,0.5681004427450194,0.6023653397745812
P2341,59,Male,Pour Over,Morning,8.041821577969,3.863681696196218,2.3871997712150645,6.4493372960632165,157.13363725466556,560.077049958523,214.27528956063472,0.7559082415080463,0.8637274459895988
P2342,35,Male,Pour Over,Morning,7.068268503217261,6.530983845261532,6.3655898102263535,3.935075582511006,87.43637973365259,694.6619630874775,306.0764385082003,0.6052625970947285,0.7678321337290503
P2343,55,Female,Pour Over,Evening,7.086018464027515,5.383655061643163,6.437104519230701,8.529444868244395,270.1413206980516,619.2526714102225,243.3354341412333,0.8385868407624046,0.7786068198158296
P2344,48,Male,French Press,Morning,6.884663067696263,3.137896929657265,6.449186255016773,6.556877397278934,156.02901318588556,694.8114648792457,232.29981908348213,0.730958741303018,0.7983392537040798
P2345,37,Male,Drip,Morning,6.981426792941392,5.230017937242169,7.831046161814601,8.227641243435214,196.56903525198425,778.6909421919199,282.06355995843575,0.8734454567005776,0.8715148395652569
P2346,24,Male,Espresso,Morning,6.262988730971883,7.294682409282696,4.092381686165639,6.392522990305863,70.96672069335,559.316441507433,286.07356443650843,0.721073752250837,0.6655217174345083
P2347,54,Female,Cold Brew,Afternoon,6.146080572392505,3.8051067641600618,4.3838173448761895,4.288468715567244,240.54868831200594,616.1186043347975,180.0,0.98,0.5898914787901673
P2348,44,Female,Espresso,Morning,4.798308381726338,4.15394956665191,6.090192350628373,7.548386478478238,100.01253213338539,685.1272336223374,342.5848702133068,0.6851308363311739,0.5643862450047556
P2349,25,Male,French Press,Morning,7.719550889562954,6.53586235615721,3.6200787785470583,7.065236006061947,167.069384533663,581.5560257482019,258.83465441834704,0.8976981776471311,0.8035011217367298
P2350,31,Female,Pour Over,Morning,8.408530018356425,7.536774532000893,4.510711201092493,3.8930959293167158,90.2210699815184,662.2298127057168,242.846444094589,0.5809328602448858,0.6891645823943899
P2351,32,Male,Espresso,Morning,3.5,7.930372707719002,5.397548871489636,5.084587324272955,109.42931230426558,658.7437487220353,303.41416981557745,0.7390952278979659,0.6236522750665604
P2352,24,Female,Cold Brew,Morning,5.911969231898417,6.919296234375585,5.035655418405803,9.856219122887506,270.49262863820815,541.6631500011235,230.8342960764797,0.98,1.0
P2353,50,Male,Pour Over,Morning,6.982768395624035,5.275173356911312,9.497093680139564,1.8737352085418322,107.8829847876371,725.8879794202884,330.66537151459767,0.7119759937049944,0.709245902783522
P2354,51,Female,Espresso,Morning,7.763217932027019,6.407898899714665,5.5147852217424385,9.688078689291675,79.79516700032559,621.807075386115,245.94899818980073,0.5190877625358997,0.5757154758898565
P2355,21,Male,Espresso,Evening,6.428657309120091,5.276575224060835,4.277857116323569,6.809469822759581,110.5985707493234,690.1762471406904,305.9779632242891,0.6357252846393149,0.7539576526843667
P2356,18,Female,Pour Over,Evening,6.6903527129943035,6.6309233118098865,3.601913878452625,1.6167314199824672,42.30155145476613,674.2570900324419,299.22260506157045,0.4464904126647945,0.7979192015106173
P2357,58,Male,Espresso,Morning,7.602452212398218,5.034082478455837,9.70883103686034,5.218951224548613,92.31333312919591,833.7882478580335,271.1728658377435,0.6480644739501347,0.5881826377252275
P2358,31,Male,Espresso,Morning,6.6968477238418895,7.144456021104616,3.8077995467684884,3.5160619010399463,94.48718386697198,591.8028118922613,219.62907116473787,0.7267858354100115,0.8695866178361207
P2359,48,Female,French Press,Morning,7.9811414316955105,4.8221125202354145,4.775157342807031,4.354216291721283,191.17564838719161,612.9614185689277,250.87837387337515,0.6964437856890591,0.7822497357457441
P2360,55,Male,Espresso,Afternoon,6.153123790853134,8.482414632121074,5.083752427083024,3.6378246378983916,71.7842486911167,713.4038280724776,306.6444297012034,0.6484312060644238,0.6637542506124164
P2361,37,Male,French Press,Evening,7.276074778183852,5.123544796810396,5.542635910896419,9.95948187108835,243.9058260690201,648.8342968358546,180.0,0.98,1.0
P2362,20,Male,French Press,Morning,6.702459402806128,7.170112986252446,7.838766702951479,3.418292743285023,196.59644900696054,626.1597004985272,262.5341524301744,0.7351846718820867,0.8244330873505473
P2363,52,Female,French Press,Morning,6.453819933892638,4.5514605168370945,1.5239674090037107,7.216028307740848,200.5092410827462,656.489136799551,209.58923944301125,0.8423620628567757,0.9881014101264691
P2364,63,Male,Espresso,Afternoon,5.155130811444166,6.282108385157456,3.767330787840905,7.708039075869755,45.04389350332285,645.4941275107208,265.3913106143511,0.683140829132674,0.3954462260375914
P2365,50,Female,Pour Over,Morning,7.259393870960944,7.058239558507324,4.770489101840705,6.432854303997174,117.26713430842244,739.167153291246,206.1221387961973,0.8248552554614544,0.8009472275353109
P2366,32,Male,Cold Brew,Evening,6.697502627248661,4.7738610661228735,1.6340609031590247,3.2631908885317342,136.6997026183093,606.1856868489813,266.1093798005861,0.7579316651818935,0.7044301312402201
P2367,20,Female,Espresso,Morning,6.350335133845249,4.479748368480377,3.75620609678203,5.647960064349244,64.4323376186553,726.280943423292,300.56368296883784,0.5021369936158878,0.630617596059843
P2368,45,Female,Pour Over,Afternoon,5.349639305506733,6.793586000833731,5.786905843793007,7.471066570749734,108.9112355193518,767.7649533826008,356.74489116866187,0.6797959898001302,0.7683200203460474
P2369,44,Female,Drip,Morning,5.061374890911706,4.208827700201793,6.359159610999063,4.50716264635694,125.01325868106044,690.8735242900405,339.58785796157144,0.6438319626461851,0.7682168264272762
P2370,64,Female,Drip,Morning,6.542529248969528,10.0,6.876282199327755,9.608243103246341,131.04213407903944,539.7813191584145,236.29988236997997,0.8094080020034579,0.9241520278574367
P2371,64,Male,Pour Over,Morning,5.57637017732987,7.529770557791937,5.591332090908559,4.625372920315906,101.20528458883366,556.9860055606867,295.20946197411075,0.747911032373835,0.6481635347265571
P2372,50,Male,Espresso,Evening,5.826263314221959,5.826734787843116,4.406516475534452,8.201614878523456,86.27261815117944,643.7030035510736,313.81799664261786,0.74913528014955,0.2515988870654533
P2373,36,Male,Espresso,Evening,6.526576792941544,5.682325470268365,8.1918099712744,8.393356025912947,89.48211490612712,693.898051934615,320.57990989895524,0.6908177477060033,0.717634315715711
P2374,50,Male,Drip,Afternoon,3.7929042118543927,6.978293037625235,8.586306089637839,2.5917140597597466,76.88469299305444,697.0830531962496,331.78730446372424,0.6525657885799593,0.7494942596727192
P2375,48,Male,Espresso,Morning,8.64605641745064,7.862656451607678,1.0,7.576904555709655,86.9439712986782,505.750726885125,189.43806766976763,0.6970560958510666,0.6213674202868963
P2376,21,Female,Espresso,Morning,8.223760978926729,7.641054974225444,4.884450466411881,5.663996014503453,89.35769975581599,657.4892039629846,272.1870681597268,0.7055946817548178,0.5910815014289188
P2377,49,Female,French Press,Evening,5.077658611423364,4.724701195664498,5.049567925041928,5.201900889233128,94.42865089541826,588.8558538581772,318.4745233968338,0.7480339994488217,0.9812926448504178
P2378,59,Male,Espresso,Afternoon,5.722396373865455,8.814332131394352,4.860727701582244,9.4284575947233,103.12475003864651,521.4316278024121,237.9815147133859,0.715986358561608,0.7918106079434826
P2379,45,Female,Drip,Morning,6.56809193064153,2.4752201006353207,3.567629982674592,6.370572125222099,137.6842879122305,732.0505669270449,235.59019609957448,0.735842448854643,0.7949658972593653
P2380,33,Male,French Press,Afternoon,5.354170023672392,3.786470763409408,3.4092352049004715,4.279808786607969,165.7435594756019,613.0693134320976,268.39914260986137,0.7482398757591621,0.846439290401252
P2381,60,Female,Espresso,Afternoon,9.069514082364314,6.638427657944099,1.233927266763267,4.320629423053238,91.43761249384305,622.926339717394,242.11898743820325,0.6694839669793189,0.695031910861508
P2382,45,Male,Cold Brew,Morning,3.5,5.7913974336082,6.603636741453161,1.6354339941329146,195.7289005794977,635.1561792452766,325.01100353991353,0.7189141647342496,0.9032760614727201
P2383,32,Female,Drip,Morning,8.260679849190389,5.807403329108595,9.021936926407523,4.866412777998257,153.7894002158363,700.0284160325187,258.63273459847613,0.6586895314806568,0.7522394477030653
P2384,39,Female,Drip,Morning,7.6065528030536225,7.513551093783786,6.597061423142552,8.274604552934578,117.40674327807791,674.6666850815134,267.95976350284644,0.7361148340261962,0.7642026246733538
P2385,48,Female,Pour Over,Morning,7.266047226537046,8.34164566443445,7.42567452663822,7.800333325484119,134.45024446911992,658.3977554941756,273.31878511374117,0.7927110477432442,0.6754483505518835
P2386,38,Female,Espresso,Morning,6.441542388709079,5.6723445174775495,6.259470125173213,5.169329028042032,75.56293981399885,709.4408427742405,212.53560749561564,0.6073574894608403,0.5540458943125115
P2387,49,Female,Drip,Afternoon,7.36347428874889,5.84953355312367,8.404093308206948,6.246360231401067,137.5527602994678,663.1966148498902,305.63226722733486,0.6610441530883829,0.6400897840234512
P2388,24,Female,Espresso,Afternoon,5.991816297769921,6.064030758664077,6.778134019583521,6.495721400668598,88.59232744367414,643.4647727388482,312.7348554703376,0.6668320948821579,0.5584437811851168
P2389,50,Male,Drip,Morning,5.380490832926388,6.767461554157107,5.767985112603809,7.5723546169670986,131.5842818129561,620.724975257915,303.4390314623744,0.6549177832144442,0.664872896091554
P2390,25,Female,Pour Over,Evening,6.876588825796351,5.528649135930497,7.215518530449782,5.341366389025739,168.03149458756343,722.6098479327925,261.49461039150134,0.7735242720428696,0.9418412910171613
P2391,31,Female,French Press,Morning,7.371207757872208,4.987006990880236,1.0,2.5966509798060775,237.80896711374095,515.9556332252064,215.1160102164012,0.9632755496027342,0.9422107461994282
P2392,42,Male,Espresso,Morning,5.599056080231842,5.992465767135879,5.420065410098559,6.7581510467196,85.01556241307775,742.966310845664,312.0773454378251,0.5910342292872366,0.8005605079111108
P2393,49,Female,Drip,Evening,7.261302283744788,4.178544541325933,9.715600340681142,5.390884476376709,208.06908673241958,654.3239139912833,269.9368121446171,0.9473583051627548,0.7988550151019881
P2394,45,Female,French Press,Morning,7.79676402001472,4.273055847277801,9.449105174706352,7.7216973276998155,210.0244431042587,846.268801709636,237.87347826966425,0.7609592189288367,0.8208251921453713
P2395,19,Male,Pour Over,Morning,6.233363504598367,6.487341710231665,3.8735313704153134,5.756396228723735,142.62142745579587,613.989515893838,208.40497815482516,0.6703740684316118,0.6311806610787853
P2396,34,Female,French Press,Morning,5.514405959753592,6.769651456857255,5.833535137279641,7.248875123229553,171.92508840442764,581.8270816878767,277.88309712752715,0.7476380944861778,0.9388266515746839
P2397,44,Male,Espresso,Morning,8.194789158948362,9.1649978737186,6.262012586519458,5.103202220395835,75.06281682131886,700.0015104956356,285.54129336363167,0.6662586614125261,0.6896261597988688
P2398,19,Male,Pour Over,Morning,5.840547624443032,3.672465580605592,1.0,6.403528713942263,158.95197735270406,721.5443529612968,187.89511705006868,0.7757926728990674,0.6584110736998205
P2399,25,Male,Drip,Morning,7.731276586208052,7.762181123253545,2.2305510206542,6.138961385075192,156.98834251789918,655.4705215046557,238.5462390016395,0.7354609117990151,0.8518069294659668
P2400,55,Male,Drip,Morning,7.653047343507089,7.218622498733161,9.189492007691284,4.193833715067975,133.29414985223787,668.4830043353397,284.19463241122696,0.5448129691093961,0.6656586712380969
P2401,37,Female,French Press,Morning,6.808628396349003,5.366872198125944,6.651710368983166,3.3102496741048872,116.2600373272667,673.7467627784636,291.88243398457377,0.7039351299332132,0.7297056443902457
P2402,54,Male,Pour Over,Afternoon,8.98891241625202,6.8194219189258245,3.4905454079305014,6.697442033366349,111.0060724144716,549.8575995138558,181.6004113354551,0.7200918946467281,0.6985042501612871
P2403,38,Male,French Press,Morning,4.104582453936432,2.813379585284711,3.2772018307044863,6.265933042365985,151.63612707090914,721.2072945774044,298.5057377024302,0.7980353660340029,0.826430515930982
P2404,43,Female,French Press,Evening,5.827201754052998,7.207060342702462,6.5812831492068575,6.2880762007426645,148.32869378508536,615.5321720348219,272.6548719336709,0.769070314672287,0.9109229977773055
P2405,48,Female,Espresso,Morning,7.513677618462009,6.883601087390234,4.29604798222747,6.854809603181598,101.68435101282998,761.9661131844418,292.9329173174161,0.6684838376015865,0.7305499556730257
P2406,37,Female,Drip,Morning,7.754537650083963,7.016523824406393,7.955967699595528,2.307605400088164,106.36093453076806,740.4064648569198,293.9279043145008,0.6538178329087052,0.6656277390171358
P2407,23,Male,Espresso,Morning,6.572112729803113,6.221894239827711,4.845846865157733,8.612361763670314,95.45254289555398,661.1657755936938,257.18951356876096,0.6764507954433785,0.8238224703579622
P2408,32,Male,Pour Over,Morning,8.41736601919733,8.61495244562823,3.5721292004719873,10.0,140.1221563130211,612.0032535834215,280.88927252931927,0.7105122276008728,0.7949029180463241
P2409,18,Female,Cold Brew,Afternoon,7.994911470468756,6.517813573817151,5.593647340426457,1.4480339405835325,119.65666324281685,689.8958656540738,240.09115025232117,0.6779658627424607,0.6750713423227714
P2410,43,Female,Pour Over,Evening,6.8206389208113825,3.893553935581239,4.921831351544087,6.873774336263098,101.65725746284744,781.082716002301,262.5576109889883,0.7331495004602671,0.5647330306310974
P2411,46,Female,Espresso,Afternoon,7.327244417407732,8.699472418558429,5.2722351410084345,9.6825924510605,72.83483024053854,600.9389687512288,340.7116701736399,0.5975712197589446,0.6192092087946875
P2412,19,Male,French Press,Evening,8.242131072419799,6.9520519591036996,5.081882335752681,4.709568770730091,193.36891972147308,562.3913403663701,211.99030660450677,0.8363431312394616,0.7163054071776648
P2413,39,Male,Drip,Afternoon,8.171040135918812,8.697513793053687,4.700557837494867,3.43890027296408,159.15647880990755,677.2323190903977,287.5627436702174,0.6976841911267965,0.7118406648498015
P2414,46,Female,Espresso,Evening,6.501008894571837,4.518617822416623,3.2772967130213906,5.633280477858635,68.32009980525835,660.0792420948635,265.68091882403957,0.6832275262218488,0.3541988727464235
P2415,26,Female,Cold Brew,Morning,4.981257573364138,6.931779896741481,4.154893305529567,5.142467179497751,155.35262980233023,654.395257785068,273.9335716226441,0.8846954507112971,0.8287008737447786
P2416,58,Female,French Press,Morning,5.624774489445962,9.249397313292395,7.606910631849688,6.275009011929157,176.7052761911989,681.4970440402263,281.58063567522663,0.7700327421533796,0.8414984024688078
P2417,38,Male,French Press,Afternoon,8.324450007729238,9.71625428741051,8.463611921960963,8.596557712507144,207.59567392887757,608.4127944894101,289.5873481046864,0.7219464356446599,0.9305822490002039
P2418,49,Male,Pour Over,Morning,6.488917704587937,7.7256866864079035,7.259543145356735,6.973574045189059,232.48181309637823,645.0553200186386,231.61516771878792,0.7692311798596867,0.9788552894328363
P2419,49,Male,Drip,Morning,6.776309767568193,7.967285935757149,1.6009238040731333,3.810151338496893,182.54600100028378,533.151846430514,180.0,0.8019169324823986,0.9365034616632684
P2420,64,Male,French Press,Evening,8.042487666332498,4.5925450163123465,3.1349815226074904,6.836718870198277,113.78103248305332,657.3195960682448,247.5740584008909,0.6365682256723628,0.7607380969272881
P2421,61,Male,Drip,Evening,6.658783530051802,6.915272773054572,9.479978281401959,3.7127437196695836,192.30908641800352,694.7985283545975,279.20580628005837,0.8043634971935325,0.6784901721317046
P2422,57,Female,Espresso,Morning,7.421816178628182,6.441596196269373,7.014636910195643,6.706174341714707,95.8059781213396,796.2728132667456,257.4303011320207,0.6485319388297397,0.6532499039113022
P2423,43,Male,Drip,Morning,7.766026104383643,6.908031344293056,7.293402610081033,9.329955327688449,231.6877446466151,614.6066444533367,215.76107473488278,0.7975336510356782,0.9491691394110269
P2424,30,Male,French Press,Morning,7.241286650570913,6.971448496001178,9.043359833926859,7.24339261262416,211.88731162489535,652.7054381966053,251.1457318107077,0.8651945613151429,0.8284051408911357
P2425,20,Female,Drip,Morning,7.483820057708921,5.557704822544398,6.9185393947537985,7.884502428588075,102.64071216391204,765.9641933743745,212.45425452718985,0.7274602351946428,0.7974266958014179
P2426,49,Male,Espresso,Afternoon,6.670904333817976,5.609473509980212,5.794298555851228,5.449730572231333,81.72925046369228,692.5426059415184,298.88830605810557,0.5515400168942696,0.7418543631003905
P2427,50,Male,Espresso,Evening,6.212867852247517,5.218383046081129,5.2759694719528145,5.48565825526728,81.46228098942338,653.6271208168112,327.18554689130787,0.721226307323228,0.4737793538058532
P2428,50,Male,French Press,Morning,6.744842349620236,4.445239820103405,7.473076947520492,3.602011087299701,98.43527822648997,720.89138802008,324.76944359563595,0.6262843946657068,0.8651430326846133
P2429,59,Female,Pour Over,Afternoon,6.304812709102801,6.635734015180717,5.054048778571835,6.554773782195629,136.71053491998842,647.1877052863128,280.28232042057857,0.8270008059947725,0.6727896918061711
P2430,59,Male,Cold Brew,Afternoon,6.255793105915713,6.711641897599588,4.58973889448565,4.435254098017371,213.68248881053506,522.8028815282478,221.14448655931574,0.9015912077923791,1.0
P2431,30,Female,Drip,Morning,4.710017766792266,5.355950717900874,7.172513913303962,8.274275581930105,224.20848517731596,674.6430983958284,273.860967020595,0.8798220732670401,0.9663637949205947
P2432,60,Female,Cold Brew,Morning,7.409458729069544,6.110902463461279,4.86064121496044,4.844257781510365,202.76603318831184,595.2087139986138,259.7527595012453,0.8467216255818587,1.0
P2433,23,Female,Pour Over,Afternoon,6.042276765461283,5.71989350570865,6.379248843999393,4.1782250412957715,126.55970937849591,640.6330840423391,299.06261127884545,0.7382157984673912,0.6513983393363527
P2434,21,Female,Drip,Morning,5.982669843106776,5.154629020243372,7.150976167671034,4.5433200149686535,137.2630973429683,705.0970779897299,282.07956197600095,0.8344637472446806,0.7499059670414239
P2435,55,Male,Drip,Morning,5.395827515090721,6.510360002736351,7.898373495212649,2.989395420275259,135.41200258278926,706.8941184548827,288.1012503239662,0.7002279556532696,0.7394797333908651
P2436,23,Female,Drip,Evening,6.639976782603375,3.4871411817966935,5.891443299720446,8.796199360820463,146.61529007855373,616.6408385764321,269.2850839668167,0.7167958057398706,0.8455656749874298
P2437,20,Female,Espresso,Evening,6.131415247184558,4.283686606085492,8.431020910180365,7.851793008861829,113.662937596101,819.9264100277312,331.7031737872637,0.6528273298073881,0.8323309562627286
P2438,44,Male,Espresso,Morning,6.599490066438059,7.011907061803969,7.278351869979465,6.3799293917203785,67.37021038503988,641.3238451222719,289.9322354366652,0.6484319969027237,0.4570719964235114
P2439,57,Female,Espresso,Morning,6.274850219983513,5.216847916337603,7.559051070275816,8.272139566290923,90.75658165115567,692.227451699657,281.77569558929406,0.6215864398471694,0.6052092129170086
P2440,37,Female,Espresso,Afternoon,7.724452825004713,6.913142271755932,5.749642898958577,2.956738307540749,77.23822339597582,640.9850059100208,297.7753282374821,0.6519994822131805,0.767134317298363
P2441,35,Female,French Press,Afternoon,6.966200195616798,5.7487385224238015,4.232961448555029,6.35686496312891,203.7135085508446,555.3103773121409,246.75233775070987,0.98,0.9082200130679673
P2442,37,Female,Espresso,Afternoon,7.742598515831955,8.172535869265902,7.578027900158102,3.480196219112764,94.82789455898491,606.5450540180332,260.9386557526847,0.6936567204784532,0.7543552558479353
P2443,47,Male,French Press,Evening,9.5,8.67892970781574,5.983177218901812,3.3795788304579104,172.0620881844981,619.626247763063,215.40305508289282,0.7607791437702593,0.8329103452320469
P2444,27,Male,Pour Over,Morning,6.526718218880986,9.92147582143734,7.631386158234967,4.053150949264123,133.19243988396255,636.5511584562587,279.9339644227226,0.7646117203373347,0.7372885615066315
P2445,40,Male,Drip,Afternoon,6.076036859837996,6.627018349298419,5.941550924954746,5.888766778401235,110.42137340295847,592.3811578148676,288.55899907953744,0.7009780556423924,0.7667194196942845
P2446,64,Male,Espresso,Morning,4.603457997919925,6.655371329746049,4.8709146036119,5.9411672433705265,111.66937238977465,725.0660319345145,250.3836948224891,0.6919967023646953,0.6729952781468189
P2447,20,Male,French Press,Evening,5.434895305804324,6.860502996777692,2.5021468753663636,4.840119244367971,197.97569379589478,586.9180900548049,222.93477695341585,0.7882235151886097,0.8619721055190444
P2448,26,Male,Cold Brew,Afternoon,6.387513971032548,4.790613213768237,1.1978872167013765,2.161461548305486,163.70293889853636,612.0275369711343,180.0,0.8617186533034548,0.9230100690447421
P2449,36,Male,Drip,Morning,7.866744324270612,9.338952065796668,6.495739117215652,5.6417457683436645,159.94491761309544,643.0410098639848,252.05086742215693,0.8193492517424501,0.8582746243777946
